758371104	ACC	-0.6895301	6.0142345	6.9623384
758371104	MAG	-33.4375	2.25	-53.3125
758371104	GYR	2.3041837	1.5308282	-1.4807373
758371114	ACC	-1.2641385	6.2728086	6.033388
758371114	MAG	-32.3125	1.0625	-53.3125
758371114	GYR	2.3774874	1.5613716	-1.4734069
758371124	ACC	-1.9249382	6.483498	5.755661
758371124	MAG	-30.75	0.0625	-52.625
758371124	GYR	2.3200662	1.6762142	-1.5112805
758371134	ACC	-2.3750482	6.8091097	5.2480903
758371134	MAG	-29.8125	-0.75	-52.25
758371134	GYR	2.2638667	1.7385224	-1.4575244
758371144	ACC	-3.2944214	7.52737	4.6160207
758371144	MAG	-29.125	-1.75	-51.6875
758371144	GYR	2.130698	1.6786577	-1.2742649
758371154	ACC	-4.2042184	8.034941	4.2999864
758371154	MAG	-28.125	-2.4375	-51.1875
758371154	GYR	2.0146337	1.6676621	-1.0995574
758371164	ACC	-4.7022123	8.418014	3.5434184
758371164	MAG	-27.0625	-2.8125	-50.1875
758371164	GYR	1.8753563	1.6163495	-0.89675015
758371174	ACC	-4.9416323	8.523358	3.3135753
758371174	MAG	-25.9375	-3.5	-49.8125
758371174	GYR	1.6859881	1.5540411	-0.68661255
758371184	ACC	-5.1235914	8.571242	3.1603463
758371184	MAG	-25.625	-3.9375	-49.125
758371184	GYR	1.4892894	1.3878858	-0.49968776
758371194	ACC	-5.142745	8.532935	3.466804
758371194	MAG	-24.6875	-4.5	-48.625
758371194	GYR	1.2901474	1.1728612	-0.33841935
758371204	ACC	-4.8745947	8.418014	3.9552212
758371204	MAG	-24.0	-5.1875	-48.0625
758371204	GYR	1.1154399	0.92851514	-0.2089159
758371214	ACC	-4.414908	8.312668	4.175488
758371214	MAG	-23.4375	-6.0	-47.8125
758371214	GYR	0.98349303	0.7281514	-0.13072516
758371224	ACC	-3.8498764	8.149862	4.1371803
758371224	MAG	-23.3125	-6.4375	-47.375
758371224	GYR	0.8869763	0.5815437	-0.10384709
